hero,pick_total,pick_wins,pick_losses,ban_count,win_rate,tournament_year,tournament_title,tournament_url,Lane,Role_Normalized
baxia,10,8,2,72,80.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Jungle,Tank
x.borg,9,6,3,3,66.67,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Exp Lane,Fighter
claude,9,5,4,1,55.56,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Gold Lane,Marksman
khaleed,9,4,5,5,44.44,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Exp Lane,Fighter
franco,8,6,2,10,75.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Roam,Tank
bruno,8,2,6,2,25.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Gold Lane,Marksman
fanny,8,2,6,23,25.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Jungle,Assassin
bane,6,4,2,3,66.67,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Jungle,Mage
akai,6,3,3,6,50.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Roam,Tank
karrie,6,3,3,2,50.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Gold Lane,Marksman
beatrix,5,2,3,1,40.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Gold Lane,Marksman
kagura,5,2,3,0,40.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Mid Lane,Mage
martis,4,4,0,0,100.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Jungle,Fighter
valentina,4,2,2,3,50.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Mid Lane,Mage
tigreal,4,1,3,1,25.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Roam,Tank
angela,3,1,2,50,33.33,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Roam,Other
vexana,3,1,2,1,33.33,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Mid Lane,Mage
mathilda,3,0,3,3,0.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Roam,Assassin
obsidia,3,0,3,0,0.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Gold Lane,Marksman
odette,3,0,3,1,0.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Mid Lane,Mage
hilda,2,2,0,3,100.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Roam,Fighter
irithel,2,2,0,2,100.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Gold Lane,Marksman
sun,2,2,0,0,100.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Exp Lane,Fighter
badang,2,1,1,1,50.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Exp Lane,Fighter
ling,2,1,1,1,50.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Jungle,Assassin
natan,2,1,1,0,50.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Gold Lane,Marksman
selena,2,0,2,0,0.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Roam,Assassin
gloo,1,1,0,0,100.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Exp Lane,Tank
helcurt,1,1,0,1,100.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Jungle,Assassin
kaja,1,1,0,0,100.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Roam,Fighter
benedetta,1,0,1,3,0.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Exp Lane,Assassin
cecilion,1,0,1,0,0.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Mid Lane,Mage
ixia,1,0,1,0,0.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Gold Lane,Marksman
kadita,1,0,1,0,0.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Mid Lane,Assassin
lukas,1,0,1,0,0.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Exp Lane,Fighter
nolan,1,0,1,0,0.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Jungle,Assassin
novaria,1,0,1,0,0.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Mid Lane,Mage
terizla,1,0,1,0,0.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Exp Lane,Fighter
zetian,1,0,1,0,0.0,2025,MPL Singapore Season 10,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_10/Statistics,Mid Lane,Mage
granger,87,47,40,27,54.02,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Jungle,Marksman
yi sun-shin,79,44,35,44,55.7,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Jungle,Assassin
zhuxin,69,39,30,64,56.52,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Mid Lane,Mage
kimmy,63,33,30,35,52.38,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Gold Lane,Mage
pharsa,54,24,30,27,44.44,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Mid Lane,Mage
gatotkaca,54,18,36,40,33.33,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Roam,Fighter
grock,53,31,22,64,58.49,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Roam,Fighter
cici,48,30,18,85,62.5,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Fighter
arlott,44,25,19,54,56.82,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Assassin
harith,44,21,23,44,47.73,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Mid Lane,Mage
lapu-lapu,43,19,24,18,44.19,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Fighter
uranus,41,26,15,70,63.41,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Tank
lancelot,41,18,23,62,43.9,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Jungle,Assassin
baxia,39,26,13,100,66.67,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Jungle,Tank
hilda,38,20,18,21,52.63,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Roam,Fighter
joy,37,17,20,24,45.95,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Jungle,Assassin
kalea,36,20,16,56,55.56,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Roam,Fighter
lunox,34,15,19,16,44.12,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Mid Lane,Mage
fredrinn,33,15,18,13,45.45,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Jungle,Fighter
esmeralda,32,10,22,21,31.25,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Mage
wanwan,31,18,13,45,58.06,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Gold Lane,Marksman
hayabusa,31,10,21,9,32.26,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Jungle,Assassin
chou,29,14,15,18,48.28,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Fighter
yve,28,11,17,15,39.29,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Mid Lane,Mage
alice,24,12,12,9,50.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Mage
chip,23,12,11,75,52.17,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Roam,Tank
khaleed,23,11,12,16,47.83,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Fighter
phoveus,18,8,10,34,44.44,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Fighter
badang,17,8,9,9,47.06,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Fighter
fanny,17,3,14,65,17.65,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Jungle,Assassin
obsidia,15,6,9,11,40.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Gold Lane,Marksman
yu zhong,14,4,10,6,28.57,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Fighter
bane,13,6,7,8,46.15,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Jungle,Mage
claude,12,7,5,2,58.33,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Gold Lane,Marksman
valentina,12,7,5,4,58.33,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Mid Lane,Mage
ruby,12,4,8,19,33.33,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Fighter
guinevere,10,9,1,4,90.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Fighter
angela,10,5,5,102,50.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Roam,Other
helcurt,9,7,2,10,77.78,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Jungle,Assassin
natan,9,5,4,8,55.56,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Gold Lane,Marksman
irithel,9,4,5,3,44.44,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Gold Lane,Marksman
kaja,9,4,5,1,44.44,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Roam,Fighter
terizla,7,4,3,2,57.14,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Fighter
hylos,7,3,4,6,42.86,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Roam,Tank
moskov,7,3,4,4,42.86,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Gold Lane,Marksman
mathilda,6,2,4,18,33.33,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Roam,Assassin
kagura,5,4,1,1,80.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Mid Lane,Mage
franco,5,3,2,11,60.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Roam,Tank
bruno,5,2,3,2,40.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Gold Lane,Marksman
lukas,4,3,1,0,75.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Fighter
akai,4,2,2,2,50.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Roam,Tank
gloo,4,1,3,8,25.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Tank
karrie,4,1,3,0,25.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Gold Lane,Marksman
kadita,3,1,2,6,33.33,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Mid Lane,Assassin
silvanna,3,1,2,0,33.33,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Fighter
beatrix,2,2,0,2,100.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Gold Lane,Marksman
benedetta,2,2,0,1,100.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Assassin
selena,2,2,0,2,100.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Roam,Assassin
cecilion,2,1,1,1,50.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Mid Lane,Mage
odette,2,1,1,0,50.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Mid Lane,Mage
minotaur,2,0,2,0,0.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Roam,Tank
aurora,1,1,0,0,100.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Mid Lane,Mage
luo yi,1,1,0,1,100.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Mid Lane,Mage
masha,1,1,0,1,100.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Fighter
novaria,1,1,0,0,100.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Mid Lane,Mage
brody,1,0,1,0,0.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Gold Lane,Marksman
faramis,1,0,1,1,0.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Mid Lane,Mage
jawhead,1,0,1,0,0.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Fighter
nana,1,0,1,0,0.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Mid Lane,Mage
sun,1,0,1,0,0.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Fighter
suyou,1,0,1,0,0.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Jungle,Assassin
x.borg,1,0,1,0,0.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Exp Lane,Fighter
zhask,1,0,1,0,0.0,2025,MLBB Super League Season 2,https://liquipedia.net/mobilelegends/MLBB_Super_League/Season_2/Statistics,Mid Lane,Mage
yi sun-shin,120,63,57,65,52.5,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Jungle,Assassin
zhuxin,104,60,44,86,57.69,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Mid Lane,Mage
gatotkaca,99,52,47,46,52.53,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Roam,Fighter
lancelot,91,34,57,69,37.36,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Jungle,Assassin
granger,88,45,43,54,51.14,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Jungle,Marksman
cici,85,45,40,100,52.94,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Exp Lane,Fighter
harith,80,42,38,67,52.5,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Mid Lane,Mage
kalea,73,40,33,82,54.79,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Roam,Fighter
kimmy,72,39,33,38,54.17,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Gold Lane,Mage
hayabusa,65,45,20,21,69.23,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Jungle,Assassin
arlott,65,37,28,84,56.92,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Exp Lane,Assassin
lapu-lapu,61,30,31,31,49.18,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Exp Lane,Fighter
uranus,60,28,32,92,46.67,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Exp Lane,Tank
pharsa,59,28,31,24,47.46,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Mid Lane,Mage
grock,45,23,22,51,51.11,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Roam,Fighter
phoveus,45,23,22,74,51.11,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Exp Lane,Fighter
hylos,44,18,26,22,40.91,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Roam,Tank
baxia,42,26,16,137,61.9,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Jungle,Tank
yve,38,17,21,30,44.74,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Mid Lane,Mage
ruby,36,20,16,34,55.56,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Exp Lane,Fighter
lunox,36,19,17,43,52.78,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Mid Lane,Mage
claude,36,17,19,7,47.22,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Gold Lane,Marksman
joy,34,16,18,15,47.06,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Jungle,Assassin
fredrinn,34,14,20,21,41.18,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Jungle,Fighter
chou,33,18,15,26,54.55,2025,MPL Indonesia Season 16,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics,Exp Lane,Fighter
